author_display_name	author_channel_url	comment	comment_link	comment_id	comment_date	video_id
Jośe Jordan	http://www.youtube.com/channel/UCfXVInOL6BUpAfNThaYIWtw	XCYBER Josh, your insight about the tech talent distribution across different locations is spot-on. The competition for tech jobs in major cities like Seattle, New York, or San Francisco can be fierce. Considering places like Oklahoma City, where there may be fewer tech jobs but also less competition, is a smart move.	https://www.youtube.com/watch?v=jQCqglG5IBQ&lc=UgwYGMOxTLxrxH-EyJJ4AaABAg	UgwYGMOxTLxrxH-EyJJ4AaABAg	2023-07-18T15:33:10Z	jQCqglG5IBQ
Liv Nikki	http://www.youtube.com/channel/UCUnNlLVViXTBf6QUSNtuOBg	XCYBER Thank you for being a guiding light on our professional paths.	https://www.youtube.com/watch?v=jQCqglG5IBQ&lc=UgyrPLnZ7zbhHp8Yzo94AaABAg	UgyrPLnZ7zbhHp8Yzo94AaABAg	2023-07-18T14:39:26Z	jQCqglG5IBQ
Amin1700	http://www.youtube.com/channel/UCYitak0dKdJpvfgABL6oH4w	XCYBER I agree with the idea of expanding your horizon and finding opportunity elsewhere, outside of your hometown. It may be more beneficial for younger talent to be able to leave their comfort zones and embark on an adventure in a new area as well as having the least amount of competition with jobs that don’t have that many applicants. I believe it is a solid idea to first work any job, as it is really experience that matters the most in this field, and then come back to your hometown or anywhere else with a much more solid resume, portfolio, and or more certs as the job could perhaps help with earning certs and using the money for the job for further self-education. I also wanted to mention that it is a huge opportunity cost by going to college and not finding a job while employed, as it’s really that HR mostly cares about in addition to your degree.	https://www.youtube.com/watch?v=jQCqglG5IBQ&lc=UgyzXmLWtmoVueC1fgV4AaABAg	UgyzXmLWtmoVueC1fgV4AaABAg	2023-07-17T15:59:52Z	jQCqglG5IBQ
Mrs Success	http://www.youtube.com/channel/UCLhlYy-A1qqtZZN5ZhYwVtQ	XCYBER thank you for the $50 giveaway	https://www.youtube.com/watch?v=jQCqglG5IBQ&lc=Ugz8oKr9Y-hLIICRXbt4AaABAg	Ugz8oKr9Y-hLIICRXbt4AaABAg	2023-07-19T08:07:11Z	jQCqglG5IBQ
ttbone8054757	http://www.youtube.com/channel/UCFkUrV3d_G_gOU7_KVQW9kw	XCYBER  I was already planning on moving and I have a target location in mind. But, expanding my scope to get a job ASAP just to get my foot in the door, then looking for a better job in my target destination makes a lot of sense. Thanks for the great content Josh keep it coming.  P.S.  I've been listening to cyberwire daily for a few weeks now and it is really helping me get in the mindset of a cybersecurity professional. Thank you for that tip!!!!	https://www.youtube.com/watch?v=jQCqglG5IBQ&lc=UgxLEJA4pPZ9tMVtjG14AaABAg	UgxLEJA4pPZ9tMVtjG14AaABAg	2023-07-17T23:25:21Z	jQCqglG5IBQ
Rhayna Priscilla	http://www.youtube.com/channel/UCf129aifMHXeUkLuhb53anA	XCYBER Thank you for sharing your wisdom, insights, and encouragement with us. Your channel is a testament to the impact one person can make in the lives of many.	https://www.youtube.com/watch?v=jQCqglG5IBQ&lc=UgwHTnSUgZZoVCd4erl4AaABAg	UgwHTnSUgZZoVCd4erl4AaABAg	2023-07-19T06:35:42Z	jQCqglG5IBQ
Debbi Trish	http://www.youtube.com/channel/UCklBQO55VcmNUR215eXi3Gw	XCYBER I want to express my gratitude for the eye-opening video, Josh. Your advice on getting your first job ASAP by doing what others will not is truly valuable. Your dedication to helping individuals achieve their career goals is evident in your content. I'm thrilled for the chance to enter the $500 giveaway, which is a testament to your generosity and commitment to supporting your audience. Thank you for being such a motivating and supportive figure in the professional development space.	https://www.youtube.com/watch?v=jQCqglG5IBQ&lc=UgxZ8UUPBap79ydJ4RF4AaABAg	UgxZ8UUPBap79ydJ4RF4AaABAg	2023-07-18T08:07:32Z	jQCqglG5IBQ
f7	http://www.youtube.com/channel/UCik-ZtDbNMsc2bZh1qi313g	XCYBER I'd be more willing to move if I could find someone that could loom after my belongings here	https://www.youtube.com/watch?v=jQCqglG5IBQ&lc=Ugz9uTwmdHNR0RYzkOJ4AaABAg	Ugz9uTwmdHNR0RYzkOJ4AaABAg	2023-07-18T23:58:19Z	jQCqglG5IBQ
Liz	http://www.youtube.com/channel/UC39QCgjLlAr7uL3Oo1mxpwg	I’ve been trying to break into the xcyber world and I’m still trying. Gaining experience in the way outlined in the video is something I would be interested in but there is one aspect stopping me. I don’t xhave a car. I also just don’t know how drive in general. Living in the U.S. specifically places not walking are biking friendly is a huge blockade. I’ll just have to get my experience online. I’ll also learn how to drive one day. Just have to find someone willing to teach me in my close circle.	https://www.youtube.com/watch?v=jQCqglG5IBQ&lc=UgwCa0khrur0vOZtVwl4AaABAg	UgwCa0khrur0vOZtVwl4AaABAg	2023-07-17T16:51:54Z	jQCqglG5IBQ
Alex Morales	http://www.youtube.com/channel/UCqE_K6Bf1LRRJTZyzqSqN9A	XCYBER Working with different people is one of the secret gems of looking for work in a different city because you’ll have to learn to deal with different personalities anyway so it makes sense to expose yourself to as many of them as possible to shorten the learner curve of dealing with new personalities and possibly befriend new people that you otherwise would not have known!	https://www.youtube.com/watch?v=jQCqglG5IBQ&lc=UgydCMIw_SoNWmgujEp4AaABAg	UgydCMIw_SoNWmgujEp4AaABAg	2023-07-17T15:06:40Z	jQCqglG5IBQ
Nicolás Florentín	http://www.youtube.com/channel/UC960_N2Us2b8g9Xl42cyc0A	XCYBER It's good to have some tips to get in the field as soon as posible	https://www.youtube.com/watch?v=jQCqglG5IBQ&lc=UgxikFwkN0ZIf64J_3Z4AaABAg	UgxikFwkN0ZIf64J_3Z4AaABAg	2023-07-17T21:21:45Z	jQCqglG5IBQ
Kuweiyo	http://www.youtube.com/channel/UCH_nwU33iQ3Cfi3460r_9TA	XCYBER  I love the idea behind this, but give the current political climate, I would never want to live anywhere near Trump country. Voter suppression, racism, and anti-abortion laws are all very good reasons for me to never live in the south or mid-west ever.	https://www.youtube.com/watch?v=jQCqglG5IBQ&lc=UgxL4noN547hA51bn9V4AaABAg	UgxL4noN547hA51bn9V4AaABAg	2023-07-17T13:50:42Z	jQCqglG5IBQ
Invisible One	http://www.youtube.com/channel/UC6QJFDPpXPhpplTQjMJkUvg	XCYBER Your videos have become a reliable resource for practical career advice, and I am continually inspired by your passion and knowledge.	https://www.youtube.com/watch?v=jQCqglG5IBQ&lc=UgxL7KhvULvXbxH9oaR4AaABAg	UgxL7KhvULvXbxH9oaR4AaABAg	2023-07-19T07:56:24Z	jQCqglG5IBQ
Norway Norwalk	http://www.youtube.com/channel/UCAa6_117Rj7wUX6TyoZofzw	XCYBER Your expertise shines through, and your dedication to helping others is commendable. Thank you for empowering us with valuable knowledge and igniting our career aspirations.	https://www.youtube.com/watch?v=jQCqglG5IBQ&lc=UgxIDmyf0Iwmb2EhRoZ4AaABAg	UgxIDmyf0Iwmb2EhRoZ4AaABAg	2023-07-18T08:52:48Z	jQCqglG5IBQ
Faris	http://www.youtube.com/channel/UCYEM68jLnfE3DuzsPjGXf7Q	XCYBER  I agree, apple juice is 🎉 -  interesting experiences huh 😂 - I got to go to DC, first time in the big city and met alot of cool people. VERSUS where my actual job is… kinda some sus activities.	https://www.youtube.com/watch?v=jQCqglG5IBQ&lc=Ugzx-B7_ivFqkMMKAPF4AaABAg	Ugzx-B7_ivFqkMMKAPF4AaABAg	2023-07-15T18:28:56Z	jQCqglG5IBQ
Ruel Guerra	http://www.youtube.com/channel/UC23CAYVrZbzx9hKDLpGKF9A	@ruelguerra5905 says :  Xcyber   i agree with your thought process because that's the process i'm going to use to do my career switch	https://www.youtube.com/watch?v=jQCqglG5IBQ&lc=Ugz8kTiSbmvKyvdQpHZ4AaABAg	Ugz8kTiSbmvKyvdQpHZ4AaABAg	2023-07-17T15:19:23Z	jQCqglG5IBQ
Paolo Lobeban	http://www.youtube.com/channel/UCk1eu3DAiYesFGw3rFCdiSQ	XCYBER I agree that applying to places where there are less tech talents could increase chances of getting an interview because there are less competition and more opportunities	https://www.youtube.com/watch?v=jQCqglG5IBQ&lc=UgzhG1ZKHGyQMXr63bt4AaABAg	UgzhG1ZKHGyQMXr63bt4AaABAg	2023-07-17T15:03:16Z	jQCqglG5IBQ
Mercy Winfrey	http://www.youtube.com/channel/UCBhYQuEflxrlFkwcRYXtV6w	XCYBER Your guidance has been invaluable in helping me navigate my career path. Thank you for your wisdom.	https://www.youtube.com/watch?v=jQCqglG5IBQ&lc=UgySDgfERhg7weirbUh4AaABAg	UgySDgfERhg7weirbUh4AaABAg	2023-07-19T01:32:10Z	jQCqglG5IBQ
